epoch,acc,dice_coef,loss,lr,val_acc,val_dice_coef,val_loss
39,0.9930546879768372,0.5122319459915161,0.4877680540084839,1e-05,0.9897181987762451,0.6032446026802063,0.3967556059360504
40,0.9932376742362976,0.5120518803596497,0.48794808983802795,1e-05,0.9902898669242859,0.6091069579124451,0.3908929228782654
41,0.9932305812835693,0.5228658318519592,0.4771341383457184,1e-05,0.9918681979179382,0.6360529065132141,0.36394694447517395
42,0.993215024471283,0.5148119926452637,0.4851880967617035,1e-05,0.9910269379615784,0.6461440324783325,0.35385602712631226
43,0.9935728907585144,0.5218092203140259,0.47819072008132935,1e-05,0.9887208342552185,0.6304587721824646,0.3695410192012787
44,0.9934302568435669,0.5240183472633362,0.4759816825389862,1e-05,0.9900233745574951,0.6368445754051208,0.3631554841995239
45,0.9933712482452393,0.5228497982025146,0.4771502912044525,1e-05,0.9902054667472839,0.5881860852241516,0.411813884973526
46,0.9937533736228943,0.5250363945960999,0.47496354579925537,1e-06,0.9897347092628479,0.6501420736312866,0.34985801577568054
47,0.9935807585716248,0.5203637480735779,0.4796362519264221,1e-06,0.9907912611961365,0.611855685710907,0.3881443440914154
48,0.9936212301254272,0.5313632488250732,0.46863695979118347,1e-06,0.9913797974586487,0.6429768204689026,0.35702309012413025
49,0.9937313199043274,0.5292564034461975,0.4707437753677368,1e-06,0.9888226389884949,0.5447349548339844,0.4552650451660156
50,0.9936304688453674,0.5304699540138245,0.4695301651954651,1e-07,0.9903954863548279,0.6448476314544678,0.3551523685455322
51,0.9938269853591919,0.5319043397903442,0.46809571981430054,1e-07,0.9910958409309387,0.6472037434577942,0.3527962863445282
